forecast;position;timestamp;2_metre_temperature;minimum_temperature_at_2_metres;maximum_temperature_at_2_metres;relative_humidity;total_water_precipitation;wind_speed;downward_short_wave_radiation_flux;surface_latent_heat_flux;surface_sensible_heat_flux;surface_net_solar_radiation;surface_net_thermal_radiation;dist
2020-10-30T05:00:00;"49.15,6.125";2020-10-30T03:00:00;12.783105000000035;12.77675800000003;13.103905999999995;85.347374;0.004395;4.032948;0.0;-119744;270555.625;0.0;-208948.0;""
2020-10-30T08:00:00;"49.15,6.125";2020-10-30T03:00:00;12.786523000000045;12.600000000000023;12.93642600000004;83.880463;0.022461;4.941116;187927.59375;-399450;524426.0;162244.625;-383537.0;""
2020-10-30T09:00:00;"49.15,6.125";2020-10-30T03:00:00;12.865137000000004;12.74892600000004;12.913477;82.653473;0.022461;4.612267;302133.625;-527709;564558.0;261634.359375;-418712.0;""
2020-10-30T14:00:00;"49.15,6.125";2020-10-30T03:00:00;12.728662000000043;12.691552999999999;13.28139600000003;85.568161;0.025391;3.008599;1341804.75;-1221747;482564.0;1160724.5;-620844.0;""
2020-10-30T15:00:00;"49.15,6.125";2020-10-30T03:00:00;13.055565999999999;12.722559000000047;13.059473000000025;83.128418;0.025391;1.882841;1463501.0;-1307532;476365.0;1265679.625;-663355.0;""
2020-10-30T19:00:00;"49.15,6.125";2020-10-30T03:00:00;12.662988000000041;12.62490200000002;12.708154000000036;85.562485;0.025391;2.319686;1485649.625;-1438689;572526.0;1284979.375;-789583.0;""
2020-10-30T23:00:00;"49.15,6.125";2020-10-30T03:00:00;12.656641000000036;12.601953000000037;12.715723000000025;84.022461;0.026367;2.479276;1485649.625;-1529001;727379.0;1284979.375;-934409.0;""
2020-10-31T00:00:00;"49.15,6.125";2020-10-30T03:00:00;12.495996000000048;12.43642600000004;12.638329999999996;84.013206;0.026367;2.111104;1485649.625;-1549397;758906.0;1284979.375;-974044.0;""
2020-10-31T03:00:00;"49.15,6.125";2020-10-30T03:00:00;11.63613300000003;11.512354000000016;11.76796900000005;85.833679;0.026367;1.31595;1485649.625;-1571433;788231.0;1284979.375;-1119525.0;""
2020-10-31T13:00:00;"49.15,6.125";2020-10-30T03:00:00;15.28359400000005;14.763574000000006;15.285547000000008;74.777458;0.025391;3.002558;8523459.0;-3279392;-379700.0;7308716.0;-4086080.0;""
2020-10-30T03:00:00;"49.15,6.15";2020-10-30T03:00:00;13.73330100000004;;;82.544472;;3.957321;;;;;;""
2020-10-30T12:00:00;"49.15,6.15";2020-10-30T03:00:00;13.44960900000001;13.20278300000001;13.445947000000047;81.125259;0.010742;3.251444;690634.4375;-880568;487642.0;601647.375;-473105.0;""
2020-10-30T16:00:00;"49.15,6.15";2020-10-30T03:00:00;13.478174000000024;13.485986000000025;13.606104000000016;81.98307;0.013672;2.585927;1371483.125;-1347248;403103.0;1191485.375;-654894.0;""
2020-10-30T17:00:00;"49.15,6.15";2020-10-30T03:00:00;13.380273000000045;13.37148400000001;13.48427700000002;82.052155;0.013672;2.736908;1371985.625;-1386767;414047.0;1191795.375;-680153.0;""
2020-10-30T23:00:00;"49.15,6.15";2020-10-30T03:00:00;12.989648000000045;12.914453000000037;12.996973000000025;83.241211;0.013672;2.205839;1371985.625;-1524905;558931.0;1191795.375;-891145.0;""
2020-10-31T06:00:00;"49.15,6.15";2020-10-30T03:00:00;10.431787000000043;10.329492000000016;10.550927999999999;87.148949;0.013672;1.306614;1371985.625;-1558803;599981.0;1191795.375;-1477034.0;""
2020-10-31T08:00:00;"49.15,6.15";2020-10-30T03:00:00;10.67519500000003;10.04604500000005;10.670313000000021;86.276581;0.013672;1.54366;1836316.5;-1548848;561369.0;1589789.75;-1982657.0;""
2020-10-30T07:00:00;"49.15,6.175";2020-10-30T03:00:00;13.259424000000024;13.152002000000039;13.321680000000015;81.987991;0.001953;4.253628;22968.0;-400331;534641.0;19208.0;-284605.0;""
2020-10-30T16:00:00;"49.15,6.175";2020-10-30T03:00:00;13.524072000000047;13.532861000000025;13.606104000000016;82.07682;0.012695;3.144521;1290075.125;-1611952;827039.0;1085501.375;-622894.0;""
2020-10-30T17:00:00;"49.15,6.175";2020-10-30T03:00:00;13.453516000000036;13.44960900000001;13.51552700000002;82.020905;0.012695;3.123627;1290577.625;-1652495;863071.0;1086067.375;-649433.0;""
2020-10-30T19:00:00;"49.15,6.175";2020-10-30T03:00:00;13.188378999999998;13.18740200000002;13.255029000000036;84.281235;0.012695;2.921249;1290577.625;-1712097;939118.0;1086067.375;-719439.0;""
2020-10-30T21:00:00;"49.15,6.175";2020-10-30T03:00:00;13.028223000000025;13.03457000000003;13.080957000000012;85.119095;0.012695;2.444504;1290577.625;-1760644;1012551.0;1086067.375;-790452.0;""
2020-10-31T06:00:00;"49.15,6.175";2020-10-30T03:00:00;10.174951000000021;10.173242000000016;11.316552999999999;89.430199;0.012695;1.244114;1290577.625;-1871123;1210285.0;1086067.375;-1433258.0;""
2020-10-30T04:00:00;"49.15,6.2";2020-10-30T03:00:00;13.205957000000012;13.204736000000025;13.758447000000047;82.86483;0.0;4.064831;0.0;-149333;229824.9375;0.0;-156837.125;""
2020-10-30T07:00:00;"49.15,6.2";2020-10-30T03:00:00;13.068017999999995;12.902002000000039;13.095117000000016;83.144241;0.000488;4.159878;19416.0;-582347;801009.0;16168.0;-313341.0;""
2020-10-30T13:00:00;"49.15,6.2";2020-10-30T03:00:00;13.37368200000003;13.235742000000016;13.605371000000048;83.955849;0.022461;3.645882;862581.75;-1717466;1415376.0;726705.5;-507735.0;""
2020-10-30T14:00:00;"49.15,6.2";2020-10-30T03:00:00;13.12124;13.113427999999999;13.68764600000003;85.286911;0.022461;3.524224;1123948.75;-1941363;1434372.0;944660.5;-554412.0;""
2020-10-31T02:00:00;"49.15,6.2";2020-10-30T03:00:00;12.26796900000005;12.258447000000047;12.349023000000045;85.476944;0.022461;2.247509;1250897.625;-2539314;2194144.0;1051251.375;-974001.0;""
2020-10-31T05:00:00;"49.15,6.2";2020-10-30T03:00:00;10.912988000000041;10.912988000000041;11.814600000000041;88.618591;0.022461;1.40144;1250897.625;-2595514;2317843.0;1051251.375;-1238257.0;""
2020-10-31T18:00:00;"49.15,6.2";2020-10-30T03:00:00;12.399072000000047;12.392725000000041;13.816552999999999;86.783371;0.023438;3.721365;10233143.0;-6051072;2308314.0;8502614.0;-5304640.0;""
2020-10-30T05:00:00;"49.15,6.225";2020-10-30T03:00:00;12.738184000000047;12.73769500000003;12.900780999999995;88.378624;0.000977;3.876698;0.0;-263808;398939.625;0.0;-167316.0;""
2020-10-30T09:00:00;"49.15,6.225";2020-10-30T03:00:00;12.852930000000015;12.631738000000041;12.850977;83.653473;0.040039;4.815392;219509.609375;-869725;998094.0;183298.359375;-344408.0;""
2020-10-30T22:00:00;"49.15,6.225";2020-10-30T03:00:00;12.31997100000001;12.279443000000015;12.323877000000039;88.304649;0.047852;3.648165;1201233.625;-2235581;1905377.0;1004659.375;-739742.0;""
2020-10-31T05:00:00;"49.15,6.225";2020-10-30T03:00:00;10.183496000000048;10.178613000000041;10.861475000000041;91.524841;0.047852;1.917065;1201233.625;-2366650;2223635.0;1004659.375;-1230577.0;""
2020-10-31T07:00:00;"49.15,6.225";2020-10-30T03:00:00;8.43618200000003;8.409082000000012;9.068017999999995;93.498817;0.047852;2.151304;1248849.625;-2340000;2301945.0;1044083.375;-1696579.0;""
2020-10-30T07:00:00;"49.15,6.125";2020-10-30T03:00:00;12.630029000000036;12.61293900000004;12.751367000000016;83.987991;0.020508;4.745815;32632.0;-268107;462321.0;28072.0;-315581.0;""
2020-10-30T13:00:00;"49.15,6.125";2020-10-30T03:00:00;13.107079999999996;12.891992000000016;13.245996000000048;84.268349;0.025391;3.677132;1124469.75;-1080794;534224.0;972721.5;-569175.0;""
2020-10-31T02:00:00;"49.15,6.125";2020-10-30T03:00:00;11.725977;11.727197000000047;12.145898000000045;87.289444;0.026367;1.466259;1485649.625;-1568050;780000.0;1284979.375;-1061809.0;""
2020-10-30T10:00:00;"49.15,6.15";2020-10-30T03:00:00;13.46010700000005;13.423730000000035;13.59292000000005;81.665421;0.010742;3.699531;443561.71875;-670424;499069.0;385316.3125;-410544.0;""
2020-10-30T19:00:00;"49.15,6.15";2020-10-30T03:00:00;13.089746000000048;13.09365200000002;13.223779000000036;84.312485;0.013672;2.436874;1371985.625;-1443297;466030.0;1191795.375;-753743.0;""
2020-10-30T21:00:00;"49.15,6.15";2020-10-30T03:00:00;12.935449000000006;12.84707000000003;12.940332000000012;85.056595;0.013672;2.374192;1371985.625;-1483652;510279.0;1191795.375;-825268.0;""
2020-10-31T00:00:00;"49.15,6.15";2020-10-30T03:00:00;12.760645000000011;12.76455100000004;12.997704999999996;83.919456;0.013672;1.743917;1371985.625;-1538645;572538.0;1191795.375;-928988.0;""
2020-10-31T05:00:00;"49.15,6.15";2020-10-30T03:00:00;10.633690999999999;10.631738000000041;11.611475000000041;89.337341;0.013672;1.542065;1371985.625;-1571514;600083.0;1191795.375;-1278705.0;""
2020-10-31T14:00:00;"49.15,6.15";2020-10-30T03:00:00;16.646142999999995;15.82680700000003;16.652979000000016;66.419594;0.013672;3.635934;9499328.0;-3585344;-819916.0;8183429.0;-4411376.0;""
2020-10-30T10:00:00;"49.15,6.175";2020-10-30T03:00:00;13.58901400000002;13.494043000000033;13.65542000000005;81.102921;0.008789;4.121406;375337.71875;-850136;754813.0;316708.3125;-388400.0;""
2020-10-31T10:00:00;"49.15,6.175";2020-10-30T03:00:00;12.80043900000004;11.903711000000044;12.80385700000005;79.901886;0.011719;2.189757;3884529.25;-2344272;944879.0;3237415.75;-2632894.0;""
2020-10-30T10:00:00;"49.15,6.2";2020-10-30T03:00:00;13.40639600000003;13.306543000000033;13.45229500000005;82.071671;0.017578;4.277656;354601.71875;-1153240;1193981.0;298660.3125;-409648.0;""
2020-10-30T15:00:00;"49.15,6.2";2020-10-30T03:00:00;13.325098000000025;13.144434000000047;13.325098000000025;83.409668;0.022461;2.707059;1225165.0;-2068876;1499341.0;1029391.5625;-590651.0;""
2020-10-30T23:00:00;"49.15,6.2";2020-10-30T03:00:00;12.702539000000002;12.695703000000037;12.918848000000025;86.241211;0.022461;2.252714;1250897.625;-2463913;2066259.0;1051251.375;-860169.0;""
2020-10-31T01:00:00;"49.15,6.2";2020-10-30T03:00:00;12.353662000000043;12.353174000000024;12.412500000000023;86.709503;0.022461;2.089409;1250897.625;-2512645;2153314.0;1051251.375;-941190.0;""
2020-10-31T15:00:00;"49.15,6.2";2020-10-30T03:00:00;15.911035000000027;15.912012000000004;16.302148000000045;74.726509;0.023438;3.42557;10016530.0;-5810576;1702526.0;8322219.0;-4462752.0;""
2020-10-30T15:00:00;"49.15,6.225";2020-10-30T03:00:00;12.865137000000004;12.660059000000047;12.856348000000025;85.284668;0.047852;2.941434;1175501.0;-1924492;1431245.0;983055.5625;-527547.0;""
2020-10-31T04:00:00;"49.15,6.225";2020-10-30T03:00:00;10.81240200000002;10.81582000000003;10.925927999999999;89.93325;0.047852;2.097402;1201233.625;-2364921;2182464.0;1004659.375;-1089785.0;""
2020-10-31T13:00:00;"49.15,6.225";2020-10-30T03:00:00;15.185938000000021;14.732324000000006;15.176172000000008;75.058708;0.046875;3.619745;8235715.5;-4423200;1627340.0;6809516.0;-3765056.0;""
2020-10-30T20:00:00;"49.15,6.125";2020-10-30T03:00:00;12.571924000000024;12.556299000000024;12.642236000000025;86.128593;0.025391;2.520153;1485649.625;-1459073;606415.0;1284979.375;-827050.0;""
2020-10-30T21:00:00;"49.15,6.125";2020-10-30T03:00:00;12.617090000000019;12.53457000000003;12.627832000000012;85.525345;0.025391;2.417161;1485649.625;-1480068;644935.0;1284979.375;-864436.0;""
2020-10-31T01:00:00;"49.15,6.125";2020-10-30T03:00:00;12.189600000000041;12.196924000000024;12.490625000000023;85.553253;0.026367;1.456596;1485649.625;-1561349;772450.0;1284979.375;-1004422.0;""
2020-10-31T04:00:00;"49.15,6.125";2020-10-30T03:00:00;11.422753999999998;11.42519500000003;11.754052999999999;86.777;0.026367;1.433339;1485649.625;-1577465;795456.0;1284979.375;-1148409.0;""
2020-10-31T05:00:00;"49.15,6.125";2020-10-30T03:00:00;10.259668000000033;10.256738000000041;11.330225000000041;89.368591;0.026367;1.424877;1485649.625;-1572538;815123.0;1284979.375;-1356529.0;""
2020-10-31T08:00:00;"49.15,6.125";2020-10-30T03:00:00;10.318750000000023;9.43667000000005;10.326563000000021;86.964081;0.026367;1.465535;1953308.5;-1547312;814809.0;1683485.75;-2081985.0;""
2020-10-31T10:00:00;"49.15,6.125";2020-10-30T03:00:00;12.685204999999996;11.552148000000045;12.68667000000005;78.558136;0.026367;2.260069;4083185.25;-1998160;516847.0;3503655.75;-2796222.0;""
2020-10-31T11:00:00;"49.15,6.125";2020-10-30T03:00:00;13.515039000000002;12.715967000000035;13.516992000000016;79.100594;0.025391;1.72202;5566698.5;-2414128;214961.0;4774889.0;-3211801.0;""
2020-10-31T12:00:00;"49.15,6.125";2020-10-30T03:00:00;14.779199000000006;13.48793900000004;14.78090800000001;73.686272;0.025391;2.216385;7107681.0;-2849824;-86767.0;6095444.0;-3654916.0;""
2020-10-31T15:00:00;"49.15,6.125";2020-10-30T03:00:00;15.754785000000027;15.755762000000004;16.130273000000045;74.164009;0.025391;3.034945;10229522.0;-3816848;-597378.0;8773291.0;-4830368.0;""
2020-10-31T18:00:00;"49.15,6.125";2020-10-30T03:00:00;12.130517999999995;12.127100000000041;13.410302999999999;87.689621;0.025391;3.26824;10450743.0;-3888384;-380710.0;8962390.0;-5671744.0;""
2020-10-30T08:00:00;"49.15,6.15";2020-10-30T03:00:00;13.27675800000003;13.131250000000023;13.46767600000004;82.474213;0.009277;4.441116;159255.59375;-385754;441866.0;138084.625;-347313.0;""
2020-10-30T15:00:00;"49.15,6.15";2020-10-30T03:00:00;13.591699000000006;13.238184000000047;13.590723000000025;81.284668;0.013672;2.007841;1347789.0;-1308044;405709.0;1170703.625;-624443.0;""
2020-10-30T20:00:00;"49.15,6.15";2020-10-30T03:00:00;12.92934600000001;12.931299000000024;13.064111000000025;85.222343;0.013672;2.38734;1371985.625;-1463169;487119.0;1191795.375;-792746.0;""
2020-10-31T07:00:00;"49.15,6.15";2020-10-30T03:00:00;9.902002000000039;9.893457000000012;10.380517999999995;87.436317;0.013672;0.784116;1416529.625;-1543328;592889.0;1230707.375;-1711427.0;""
2020-10-31T10:00:00;"49.15,6.15";2020-10-30T03:00:00;12.754052999999999;11.661523000000045;12.75698200000005;80.120636;0.013672;2.267882;3963889.25;-1978704;237295.0;3415591.75;-2703038.0;""
2020-10-31T11:00:00;"49.15,6.15";2020-10-30T03:00:00;14.047266000000036;12.833154000000036;14.048242000000016;77.881844;0.013672;1.643895;5444842.5;-2376240;-58447.0;4690409.0;-3123225.0;""
2020-10-30T09:00:00;"49.15,6.175";2020-10-30T03:00:00;13.510645000000011;13.287988000000041;13.507227;80.184723;0.008789;4.721642;230453.609375;-689757;693326.0;194114.359375;-358680.0;""
2020-10-30T11:00:00;"49.15,6.175";2020-10-30T03:00:00;13.335352;13.33510700000005;13.590723000000025;82.855186;0.008789;3.419318;491767.0;-975028;781474.0;415968.375;-418579.0;""
2020-10-30T18:00:00;"49.15,6.175";2020-10-30T03:00:00;13.28017600000004;13.275293000000033;13.43984400000005;83.284569;0.012695;2.353607;1290577.625;-1683810;896461.0;1086067.375;-680630.0;""
2020-10-30T03:00:00;"49.15,6.2";2020-10-30T03:00:00;13.734766000000036;;;85.794472;;4.027633;;;;;;""
2020-10-30T08:00:00;"49.15,6.2";2020-10-30T03:00:00;13.164940999999999;13.045313000000021;13.29580100000004;83.755463;0.001953;3.964554;110775.59375;-753242;943114.0;92804.632813;-351089.0;""
2020-10-30T09:00:00;"49.15,6.2";2020-10-30T03:00:00;13.321190999999999;13.084863000000041;13.327539000000002;81.403473;0.017578;4.596642;223093.609375;-943709;1063502.0;187458.359375;-381784.0;""
2020-10-30T20:00:00;"49.15,6.2";2020-10-30T03:00:00;12.90981400000004;12.915674000000024;12.985986000000025;86.003593;0.023438;2.660778;1250897.625;-2342785;1864399.0;1051251.375;-750506.0;""
2020-10-31T11:00:00;"49.15,6.2";2020-10-30T03:00:00;14.143457000000012;12.981592000000035;14.141992000000016;79.038094;0.023438;1.745458;5326570.5;-3564080;1994673.0;4430825.0;-3008537.0;""
2020-10-30T07:00:00;"49.15,6.225";2020-10-30T03:00:00;12.651025000000004;12.480127000000039;12.665430000000015;84.644241;0.000977;4.652065;18080.0;-518731;739313.0;15000.0;-278333.0;""
2020-10-30T08:00:00;"49.15,6.225";2020-10-30T03:00:00;12.730371000000048;12.654688000000021;12.84267600000004;85.474213;0.002441;4.089554;114039.59375;-690138;882186.0;94916.632813;-318769.0;""
2020-10-30T12:00:00;"49.15,6.225";2020-10-30T03:00:00;12.71425800000003;12.63247100000001;12.711572000000047;85.719009;0.040039;3.075662;577738.4375;-1389240;1280730.0;486703.34375;-417553.0;""
2020-10-31T06:00:00;"49.15,6.225";2020-10-30T03:00:00;9.083154000000036;9.079492000000016;10.160302999999999;93.430199;0.047852;1.994114;1201233.625;-2358547;2259373.0;1004659.375;-1459370.0;""
2020-10-31T12:00:00;"49.15,6.225";2020-10-30T03:00:00;14.604395000000011;13.51918900000004;14.60903300000001;78.811272;0.046875;2.35701;6823009.0;-3797024;1772817.0;5643348.0;-3385604.0;""
2020-10-30T10:00:00;"49.15,6.125";2020-10-30T03:00:00;12.878076000000021;12.876855000000035;13.04604500000005;84.102921;0.022461;3.629218;511785.71875;-684248;576381.0;443044.3125;-455088.0;""
2020-10-30T11:00:00;"49.15,6.125";2020-10-30T03:00:00;12.683496000000048;12.67104500000005;12.871973000000025;85.198936;0.022461;3.083381;651255.0;-795316;566434.0;564320.375;-486419.0;""
2020-10-31T16:00:00;"49.15,6.125";2020-10-30T03:00:00;14.731104000000016;14.720361000000025;15.683252000000039;78.64209;0.025391;2.55826;10446825.0;-3897680;-558526.0;8958806.0;-5135616.0;""
2020-10-30T09:00:00;"49.15,6.15";2020-10-30T03:00:00;13.397363000000041;13.28017600000004;13.436914000000002;80.497223;0.010742;4.565392;252789.609375;-512093;481742.0;219842.359375;-376664.0;""
2020-10-30T11:00:00;"49.15,6.15";2020-10-30T03:00:00;13.227930000000015;13.21792000000005;13.450098000000025;83.073936;0.010742;3.036506;569719.0;-783796;493474.0;495712.375;-441875.0;""
2020-10-30T14:00:00;"49.15,6.15";2020-10-30T03:00:00;13.255029000000036;13.222802999999999;13.84389600000003;83.786911;0.013672;3.157036;1236332.75;-1218675;416772.0;1074196.5;-583212.0;""
2020-10-31T09:00:00;"49.15,6.15";2020-10-30T03:00:00;11.65517600000004;10.673486000000025;11.653711000000044;82.888977;0.013672;1.910379;2713508.0;-1677456;463206.0;2340770.75;-2317462.0;""
2020-10-30T05:00:00;"49.15,6.175";2020-10-30T03:00:00;13.238184000000047;13.23769500000003;13.65859400000005;85.003624;0.000244;3.822011;0.0;-188352;310235.625;0.0;-223380.0;""
2020-10-30T13:00:00;"49.15,6.175";2020-10-30T03:00:00;13.599267999999995;13.485742000000016;13.839746000000048;82.330849;0.012695;3.786507;873845.75;-1278426;818384.0;737201.5;-494551.0;""
2020-10-31T05:00:00;"49.15,6.175";2020-10-30T03:00:00;10.949121000000048;10.944238000000041;12.095850000000041;88.306091;0.012695;1.542065;1290577.625;-1878714;1205779.0;1086067.375;-1246193.0;""
2020-10-30T12:00:00;"49.15,6.2";2020-10-30T03:00:00;13.223047000000008;13.09340800000001;13.227197000000047;83.156509;0.017578;3.231912;575178.4375;-1465272;1344730.0;487087.34375;-465937.0;""
2020-10-30T22:00:00;"49.15,6.2";2020-10-30T03:00:00;12.90590800000001;12.810693000000015;12.902002000000039;85.585899;0.022461;3.648165;1250897.625;-2423485;2003169.0;1051251.375;-820638.0;""
2020-10-31T04:00:00;"49.15,6.2";2020-10-30T03:00:00;11.777246000000048;11.78457000000003;11.894677999999999;85.62075;0.022461;1.925527;1250897.625;-2587641;2288448.0;1051251.375;-1099257.0;""
2020-10-31T07:00:00;"49.15,6.2";2020-10-30T03:00:00;8.869775000000004;8.862207000000012;9.818017999999995;92.186317;0.022461;1.041929;1299281.625;-2580640;2357753.0;1091187.375;-1701187.0;""
2020-10-30T10:00:00;"49.15,6.225";2020-10-30T03:00:00;12.958154000000036;12.829980000000035;12.99135700000005;83.884171;0.040039;4.613593;352425.71875;-1081560;1130237.0;294948.3125;-368176.0;""
2020-10-30T16:00:00;"49.15,6.225";2020-10-30T03:00:00;12.79653300000001;12.798486000000025;12.840479000000016;85.82682;0.047852;3.117177;1200987.125;-1986736;1494175.0;1004349.375;-554286.0;""
2020-10-30T17:00:00;"49.15,6.225";2020-10-30T03:00:00;12.748438000000021;12.73085900000001;12.78115200000002;85.583405;0.047852;3.451752;1201233.625;-2048271;1574239.0;1004659.375;-574937.0;""
2020-10-30T21:00:00;"49.15,6.225";2020-10-30T03:00:00;12.286035000000027;12.28457000000003;12.377832000000012;88.869095;0.047852;2.616379;1201233.625;-2206084;1847111.0;1004659.375;-710836.0;""
2020-10-31T00:00:00;"49.15,6.225";2020-10-30T03:00:00;11.808496000000048;11.81142600000004;12.107079999999996;89.950706;0.047852;2.134542;1201233.625;-2292821;2005114.0;1004659.375;-824796.0;""
2020-10-31T01:00:00;"49.15,6.225";2020-10-30T03:00:00;11.78823200000005;11.743799000000024;11.818750000000023;89.084503;0.047852;2.222221;1201233.625;-2311429;2048866.0;1004659.375;-860038.0;""
2020-10-31T02:00:00;"49.15,6.225";2020-10-30T03:00:00;11.760155999999995;11.758447000000047;11.817773000000045;87.601944;0.047852;2.317821;1201233.625;-2335026;2090208.0;1004659.375;-887729.0;""
2020-10-31T09:00:00;"49.15,6.225";2020-10-30T03:00:00;11.272363000000041;9.626611000000025;11.270898000000045;87.482727;0.047852;2.215066;2551204.0;-2461328;2325862.0;2117026.75;-2272406.0;""
2020-10-31T17:00:00;"49.15,6.225";2020-10-30T03:00:00;12.939355000000035;12.940332000000012;14.216943000000015;85.428772;0.046875;3.502663;10209079.0;-5504112;2056223.0;8437078.0;-5030288.0;""
2020-10-30T12:00:00;"49.15,6.125";2020-10-30T03:00:00;12.991602;12.66372100000001;12.992822000000047;82.562759;0.022461;3.427225;805066.4375;-899512;561626.0;697775.375;-518417.0;""
2020-10-30T17:00:00;"49.15,6.125";2020-10-30T03:00:00;12.860742000000016;12.85585900000001;12.96865200000002;83.927155;0.025391;2.639252;1485649.625;-1383183;503135.0;1284979.375;-718297.0;""
2020-10-31T06:00:00;"49.15,6.125";2020-10-30T03:00:00;9.892725000000041;9.860742000000016;10.082177999999999;87.711449;0.026367;1.251927;1485649.625;-1559827;827309.0;1284979.375;-1576106.0;""
2020-10-30T05:00:00;"49.15,6.15";2020-10-30T03:00:00;13.271875000000023;13.26894500000003;13.59609400000005;83.628624;0.001221;3.892323;0.0;-105024;241051.625;0.0;-220884.0;""
2020-10-31T01:00:00;"49.15,6.15";2020-10-30T03:00:00;12.42104500000005;12.415674000000024;12.834375000000023;86.053253;0.013672;1.581596;1371985.625;-1549061;576354.0;1191795.375;-958086.0;""
2020-10-30T04:00:00;"49.15,6.175";2020-10-30T03:00:00;13.428125000000023;13.431299000000024;14.039697000000047;81.64608;0.000122;3.986706;0.0;-89301;161152.9375;0.0;-148453.125;""
2020-10-30T08:00:00;"49.15,6.175";2020-10-30T03:00:00;13.354395000000011;13.217188000000021;13.53017600000004;82.661713;0.003418;4.198929;136023.59375;-545114;620426.0;114180.632813;-329585.0;""
2020-10-30T20:00:00;"49.15,6.175";2020-10-30T03:00:00;13.072900000000004;13.071924000000024;13.173486000000025;84.878593;0.012695;2.63734;1290577.625;-1736577;976079.0;1086067.375;-756138.0;""
2020-10-30T22:00:00;"49.15,6.175";2020-10-30T03:00:00;13.12465800000001;12.998193000000015;13.120752000000039;84.023399;0.012695;3.284884;1290577.625;-1786045;1052385.0;1086067.375;-822942.0;""
2020-10-31T14:00:00;"49.15,6.175";2020-10-30T03:00:00;16.646142999999995;15.95180700000003;16.652979000000016;67.107094;0.011719;3.815621;9422528.0;-4400448;146740.0;7843461.0;-4243440.0;""
2020-10-31T18:00:00;"49.15,6.175";2020-10-30T03:00:00;12.705713000000003;12.705225000000041;14.207177999999999;84.939621;0.011719;3.76824;10257207.0;-4892928;607450.0;8538454.0;-5391168.0;""
2020-10-30T06:00:00;"49.15,6.2";2020-10-30T03:00:00;13.019434000000047;13.01796900000005;13.199121000000048;83.028984;0.000977;4.480649;0.0;-438083;627834.625;0.0;-276697.0;""
2020-10-30T18:00:00;"49.15,6.2";2020-10-30T03:00:00;13.051660000000027;13.056543000000033;13.22109400000005;84.878319;0.023438;2.365326;1250897.625;-2255202;1716173.0;1051251.375;-674998.0;""
2020-10-31T00:00:00;"49.15,6.2";2020-10-30T03:00:00;12.411035000000027;12.40517600000004;12.700829999999996;87.200706;0.022461;2.095479;1250897.625;-2488917;2110586.0;1051251.375;-909276.0;""
2020-10-31T14:00:00;"49.15,6.2";2020-10-30T03:00:00;16.286767999999995;15.71743200000003;16.293604000000016;70.482094;0.023438;3.471871;9386176.0;-5409088;1597748.0;7799429.0;-4143600.0;""
2020-10-30T04:00:00;"49.15,6.225";2020-10-30T03:00:00;12.73671900000005;12.735986000000025;13.266260000000045;84.55233;0.0;4.369518;0.0;-140373;212576.9375;0.0;-144965.125;""
2020-10-30T14:00:00;"49.15,6.225";2020-10-30T03:00:00;12.670068000000015;12.675927999999999;13.18764600000003;87.318161;0.047852;3.524224;1080684.75;-1809011;1369860.0;903700.5;-494892.0;""
2020-10-30T19:00:00;"49.15,6.225";2020-10-30T03:00:00;12.48330100000004;12.48427700000002;12.583154000000036;87.781235;0.047852;3.218124;1201233.625;-2134497;1711214.0;1004659.375;-640079.0;""
2020-10-31T03:00:00;"49.15,6.225";2020-10-30T03:00:00;11.01210900000001;11.012354000000016;11.61171900000005;89.677429;0.047852;2.214388;1201233.625;-2356329;2138375.0;1004659.375;-1020197.0;""
2020-10-31T15:00:00;"49.15,6.225";2020-10-30T03:00:00;15.200098000000025;15.208887000000004;15.630273000000045;78.445259;0.046875;3.42557;9990930.0;-5321104;1689214.0;8257195.0;-4442784.0;""
2020-10-31T16:00:00;"49.15,6.225";2020-10-30T03:00:00;14.497704999999996;14.501611000000025;15.120752000000039;78.07959;0.046875;4.128573;10205161.0;-5472592;1859138.0;8434006.0;-4734720.0;""
2020-10-30T04:00:00;"49.15,6.125";2020-10-30T03:00:00;12.928125000000023;12.931299000000024;13.406885000000045;84.02108;0.003662;3.963268;0.0;-69077;135456.9375;0.0;-101365.125;""
2020-10-30T18:00:00;"49.15,6.125";2020-10-30T03:00:00;12.712793000000033;12.712793000000033;12.89296900000005;85.097069;0.025391;2.252045;1485649.625;-1411426;530381.0;1284979.375;-748470.0;""
2020-10-30T22:00:00;"49.15,6.125";2020-10-30T03:00:00;12.661767999999995;12.638818000000015;12.667627000000039;84.679649;0.026367;2.456759;1485649.625;-1505469;686305.0;1284979.375;-894878.0;""
2020-10-31T17:00:00;"49.15,6.125";2020-10-30T03:00:00;13.337793000000033;13.330957000000012;14.701318000000015;83.022522;0.025391;3.143288;10450743.0;-3896432;-481249.0;8962390.0;-5424528.0;""
2020-10-30T04:00:00;"49.15,6.15";2020-10-30T03:00:00;13.416405999999995;13.415674000000024;13.899072000000047;81.52108;0.000854;3.830456;0.0;-52085;122816.9375;0.0;-129301.125;""
2020-10-30T06:00:00;"49.15,6.15";2020-10-30T03:00:00;13.178125000000023;13.17421900000005;13.386621000000048;81.841484;0.007324;4.925961;0.0;-167235;319738.625;0.0;-258297.0;""
